Month,Count,Direction,CLPR,Visa,Citizenship
2022-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-03-01,1,Arrivals,India,Other,Non-New Zealand
2022-03-01,100,Arrivals,India,Residence,Non-New Zealand
2022-03-01,34,Arrivals,India,Student,Non-New Zealand
2022-03-01,422,Arrivals,India,TOTAL,Non-New Zealand
2022-03-01,239,Arrivals,India,Visitor,Non-New Zealand
2022-03-01,48,Arrivals,India,Work,Non-New Zealand
2022-04-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-04-01,0,Arrivals,India,Other,Non-New Zealand
2022-04-01,282,Arrivals,India,Residence,Non-New Zealand
2022-04-01,91,Arrivals,India,Student,Non-New Zealand
2022-04-01,1133,Arrivals,India,TOTAL,Non-New Zealand
2022-04-01,295,Arrivals,India,Visitor,Non-New Zealand
2022-04-01,465,Arrivals,India,Work,Non-New Zealand
2022-05-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-05-01,1,Arrivals,India,Other,Non-New Zealand
2022-05-01,196,Arrivals,India,Residence,Non-New Zealand
2022-05-01,44,Arrivals,India,Student,Non-New Zealand
2022-05-01,640,Arrivals,India,TOTAL,Non-New Zealand
2022-05-01,298,Arrivals,India,Visitor,Non-New Zealand
2022-05-01,100,Arrivals,India,Work,Non-New Zealand
2022-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-06-01,2,Arrivals,India,Other,Non-New Zealand
2022-06-01,146,Arrivals,India,Residence,Non-New Zealand
2022-06-01,44,Arrivals,India,Student,Non-New Zealand
2022-06-01,638,Arrivals,India,TOTAL,Non-New Zealand
2022-06-01,373,Arrivals,India,Visitor,Non-New Zealand
2022-06-01,73,Arrivals,India,Work,Non-New Zealand
2022-07-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-07-01,0,Arrivals,India,Other,Non-New Zealand
2022-07-01,109,Arrivals,India,Residence,Non-New Zealand
2022-07-01,269,Arrivals,India,Student,Non-New Zealand
2022-07-01,1285,Arrivals,India,TOTAL,Non-New Zealand
2022-07-01,784,Arrivals,India,Visitor,Non-New Zealand
2022-07-01,122,Arrivals,India,Work,Non-New Zealand
2022-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-08-01,0,Arrivals,India,Other,Non-New Zealand
2022-08-01,130,Arrivals,India,Residence,Non-New Zealand
2022-08-01,178,Arrivals,India,Student,Non-New Zealand
2022-08-01,1052,Arrivals,India,TOTAL,Non-New Zealand
2022-08-01,587,Arrivals,India,Visitor,Non-New Zealand
2022-08-01,157,Arrivals,India,Work,Non-New Zealand
2022-09-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-09-01,2,Arrivals,India,Other,Non-New Zealand
2022-09-01,147,Arrivals,India,Residence,Non-New Zealand
2022-09-01,145,Arrivals,India,Student,Non-New Zealand
2022-09-01,1013,Arrivals,India,TOTAL,Non-New Zealand
2022-09-01,471,Arrivals,India,Visitor,Non-New Zealand
2022-09-01,247,Arrivals,India,Work,Non-New Zealand
2022-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-10-01,3,Arrivals,India,Other,Non-New Zealand
2022-10-01,74,Arrivals,India,Residence,Non-New Zealand
2022-10-01,196,Arrivals,India,Student,Non-New Zealand
2022-10-01,1093,Arrivals,India,TOTAL,Non-New Zealand
2022-10-01,524,Arrivals,India,Visitor,Non-New Zealand
2022-10-01,296,Arrivals,India,Work,Non-New Zealand
2022-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-11-01,2,Arrivals,India,Other,Non-New Zealand
2022-11-01,174,Arrivals,India,Residence,Non-New Zealand
2022-11-01,217,Arrivals,India,Student,Non-New Zealand
2022-11-01,1856,Arrivals,India,TOTAL,Non-New Zealand
2022-11-01,934,Arrivals,India,Visitor,Non-New Zealand
2022-11-01,529,Arrivals,India,Work,Non-New Zealand
2022-12-01,7,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-12-01,4,Arrivals,India,Other,Non-New Zealand
2022-12-01,162,Arrivals,India,Residence,Non-New Zealand
2022-12-01,208,Arrivals,India,Student,Non-New Zealand
2022-12-01,2263,Arrivals,India,TOTAL,Non-New Zealand
2022-12-01,1192,Arrivals,India,Visitor,Non-New Zealand
2022-12-01,690,Arrivals,India,Work,Non-New Zealand
2023-01-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-01-01,0,Arrivals,India,Other,Non-New Zealand
2023-01-01,83,Arrivals,India,Residence,Non-New Zealand
2023-01-01,393,Arrivals,India,Student,Non-New Zealand
2023-01-01,1680,Arrivals,India,TOTAL,Non-New Zealand
2023-01-01,726,Arrivals,India,Visitor,Non-New Zealand
2023-01-01,477,Arrivals,India,Work,Non-New Zealand
2023-02-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-02-01,1,Arrivals,India,Other,Non-New Zealand
2023-02-01,199,Arrivals,India,Residence,Non-New Zealand
2023-02-01,906,Arrivals,India,Student,Non-New Zealand
2023-02-01,2594,Arrivals,India,TOTAL,Non-New Zealand
2023-02-01,725,Arrivals,India,Visitor,Non-New Zealand
2023-02-01,762,Arrivals,India,Work,Non-New Zealand
2023-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-03-01,3,Arrivals,India,Other,Non-New Zealand
2023-03-01,365,Arrivals,India,Residence,Non-New Zealand
2023-03-01,460,Arrivals,India,Student,Non-New Zealand
2023-03-01,3512,Arrivals,India,TOTAL,Non-New Zealand
2023-03-01,1320,Arrivals,India,Visitor,Non-New Zealand
2023-03-01,1364,Arrivals,India,Work,Non-New Zealand
2023-04-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-04-01,5,Arrivals,India,Other,Non-New Zealand
2023-04-01,315,Arrivals,India,Residence,Non-New Zealand
2023-04-01,341,Arrivals,India,Student,Non-New Zealand
2023-04-01,3452,Arrivals,India,TOTAL,Non-New Zealand
2023-04-01,1209,Arrivals,India,Visitor,Non-New Zealand
2023-04-01,1581,Arrivals,India,Work,Non-New Zealand
2023-05-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-05-01,1,Arrivals,India,Other,Non-New Zealand
2023-05-01,373,Arrivals,India,Residence,Non-New Zealand
2023-05-01,338,Arrivals,India,Student,Non-New Zealand
2023-05-01,3798,Arrivals,India,TOTAL,Non-New Zealand
2023-05-01,1436,Arrivals,India,Visitor,Non-New Zealand
2023-05-01,1649,Arrivals,India,Work,Non-New Zealand
2023-06-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-06-01,3,Arrivals,India,Other,Non-New Zealand
2023-06-01,268,Arrivals,India,Residence,Non-New Zealand
2023-06-01,452,Arrivals,India,Student,Non-New Zealand
2023-06-01,3867,Arrivals,India,TOTAL,Non-New Zealand
2023-06-01,1475,Arrivals,India,Visitor,Non-New Zealand
2023-06-01,1667,Arrivals,India,Work,Non-New Zealand
2023-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-07-01,1,Arrivals,India,Other,Non-New Zealand
2023-07-01,131,Arrivals,India,Residence,Non-New Zealand
2023-07-01,915,Arrivals,India,Student,Non-New Zealand
2023-07-01,3709,Arrivals,India,TOTAL,Non-New Zealand
2023-07-01,1173,Arrivals,India,Visitor,Non-New Zealand
2023-07-01,1489,Arrivals,India,Work,Non-New Zealand
2023-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-08-01,4,Arrivals,India,Other,Non-New Zealand
2023-08-01,208,Arrivals,India,Residence,Non-New Zealand
2023-08-01,513,Arrivals,India,Student,Non-New Zealand
2023-08-01,4455,Arrivals,India,TOTAL,Non-New Zealand
2023-08-01,1666,Arrivals,India,Visitor,Non-New Zealand
2023-08-01,2064,Arrivals,India,Work,Non-New Zealand
2023-09-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-09-01,4,Arrivals,India,Other,Non-New Zealand
2023-09-01,171,Arrivals,India,Residence,Non-New Zealand
2023-09-01,550,Arrivals,India,Student,Non-New Zealand
2023-09-01,3627,Arrivals,India,TOTAL,Non-New Zealand
2023-09-01,1074,Arrivals,India,Visitor,Non-New Zealand
2023-09-01,1827,Arrivals,India,Work,Non-New Zealand
2023-10-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-10-01,1,Arrivals,India,Other,Non-New Zealand
2023-10-01,143,Arrivals,India,Residence,Non-New Zealand
2023-10-01,579,Arrivals,India,Student,Non-New Zealand
2023-10-01,3178,Arrivals,India,TOTAL,Non-New Zealand
2023-10-01,969,Arrivals,India,Visitor,Non-New Zealand
2023-10-01,1485,Arrivals,India,Work,Non-New Zealand
2023-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-11-01,1,Arrivals,India,Other,Non-New Zealand
2023-11-01,190,Arrivals,India,Residence,Non-New Zealand
2023-11-01,419,Arrivals,India,Student,Non-New Zealand
2023-11-01,2284,Arrivals,India,TOTAL,Non-New Zealand
2023-11-01,713,Arrivals,India,Visitor,Non-New Zealand
2023-11-01,961,Arrivals,India,Work,Non-New Zealand
2023-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2023-12-01,1,Arrivals,India,Other,Non-New Zealand
2023-12-01,191,Arrivals,India,Residence,Non-New Zealand
2023-12-01,561,Arrivals,India,Student,Non-New Zealand
2023-12-01,2312,Arrivals,India,TOTAL,Non-New Zealand
2023-12-01,646,Arrivals,India,Visitor,Non-New Zealand
2023-12-01,913,Arrivals,India,Work,Non-New Zealand
2024-01-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-01-01,2,Arrivals,India,Other,Non-New Zealand
2024-01-01,119,Arrivals,India,Residence,Non-New Zealand
2024-01-01,488,Arrivals,India,Student,Non-New Zealand
2024-01-01,1602,Arrivals,India,TOTAL,Non-New Zealand
2024-01-01,411,Arrivals,India,Visitor,Non-New Zealand
2024-01-01,581,Arrivals,India,Work,Non-New Zealand
2024-02-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-02-01,0,Arrivals,India,Other,Non-New Zealand
2024-02-01,181,Arrivals,India,Residence,Non-New Zealand
2024-02-01,1073,Arrivals,India,Student,Non-New Zealand
2024-02-01,2668,Arrivals,India,TOTAL,Non-New Zealand
2024-02-01,591,Arrivals,India,Visitor,Non-New Zealand
2024-02-01,823,Arrivals,India,Work,Non-New Zealand
2024-03-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-03-01,0,Arrivals,India,Other,Non-New Zealand
2024-03-01,207,Arrivals,India,Residence,Non-New Zealand
2024-03-01,547,Arrivals,India,Student,Non-New Zealand
2024-03-01,2495,Arrivals,India,TOTAL,Non-New Zealand
2024-03-01,677,Arrivals,India,Visitor,Non-New Zealand
2024-03-01,1063,Arrivals,India,Work,Non-New Zealand
2024-04-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-04-01,3,Arrivals,India,Other,Non-New Zealand
2024-04-01,220,Arrivals,India,Residence,Non-New Zealand
2024-04-01,371,Arrivals,India,Student,Non-New Zealand
2024-04-01,1820,Arrivals,India,TOTAL,Non-New Zealand
2024-04-01,519,Arrivals,India,Visitor,Non-New Zealand
2024-04-01,707,Arrivals,India,Work,Non-New Zealand
2024-05-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-05-01,0,Arrivals,India,Other,Non-New Zealand
2024-05-01,322,Arrivals,India,Residence,Non-New Zealand
2024-05-01,377,Arrivals,India,Student,Non-New Zealand
2024-05-01,2051,Arrivals,India,TOTAL,Non-New Zealand
2024-05-01,659,Arrivals,India,Visitor,Non-New Zealand
2024-05-01,693,Arrivals,India,Work,Non-New Zealand
2024-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-06-01,0,Arrivals,India,Other,Non-New Zealand
2024-06-01,241,Arrivals,India,Residence,Non-New Zealand
2024-06-01,752,Arrivals,India,Student,Non-New Zealand
2024-06-01,2157,Arrivals,India,TOTAL,Non-New Zealand
2024-06-01,636,Arrivals,India,Visitor,Non-New Zealand
2024-06-01,528,Arrivals,India,Work,Non-New Zealand
2024-07-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-07-01,0,Arrivals,India,Other,Non-New Zealand
2024-07-01,168,Arrivals,India,Residence,Non-New Zealand
2024-07-01,1243,Arrivals,India,Student,Non-New Zealand
2024-07-01,2302,Arrivals,India,TOTAL,Non-New Zealand
2024-07-01,457,Arrivals,India,Visitor,Non-New Zealand
2024-07-01,433,Arrivals,India,Work,Non-New Zealand
2024-08-01,3,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-08-01,1,Arrivals,India,Other,Non-New Zealand
2024-08-01,188,Arrivals,India,Residence,Non-New Zealand
2024-08-01,405,Arrivals,India,Student,Non-New Zealand
2024-08-01,1583,Arrivals,India,TOTAL,Non-New Zealand
2024-08-01,552,Arrivals,India,Visitor,Non-New Zealand
2024-08-01,434,Arrivals,India,Work,Non-New Zealand
2024-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-09-01,8,Arrivals,India,Other,Non-New Zealand
2024-09-01,253,Arrivals,India,Residence,Non-New Zealand
2024-09-01,408,Arrivals,India,Student,Non-New Zealand
2024-09-01,1440,Arrivals,India,TOTAL,Non-New Zealand
2024-09-01,417,Arrivals,India,Visitor,Non-New Zealand
2024-09-01,354,Arrivals,India,Work,Non-New Zealand
2024-10-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-10-01,5,Arrivals,India,Other,Non-New Zealand
2024-10-01,208,Arrivals,India,Residence,Non-New Zealand
2024-10-01,368,Arrivals,India,Student,Non-New Zealand
2024-10-01,1172,Arrivals,India,TOTAL,Non-New Zealand
2024-10-01,326,Arrivals,India,Visitor,Non-New Zealand
2024-10-01,264,Arrivals,India,Work,Non-New Zealand
2024-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-11-01,6,Arrivals,India,Other,Non-New Zealand
2024-11-01,265,Arrivals,India,Residence,Non-New Zealand
2024-11-01,243,Arrivals,India,Student,Non-New Zealand
2024-11-01,1108,Arrivals,India,TOTAL,Non-New Zealand
2024-11-01,347,Arrivals,India,Visitor,Non-New Zealand
2024-11-01,247,Arrivals,India,Work,Non-New Zealand
2024-12-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2024-12-01,3,Arrivals,India,Other,Non-New Zealand
2024-12-01,187,Arrivals,India,Residence,Non-New Zealand
2024-12-01,254,Arrivals,India,Student,Non-New Zealand
2024-12-01,1004,Arrivals,India,TOTAL,Non-New Zealand
2024-12-01,301,Arrivals,India,Visitor,Non-New Zealand
2024-12-01,258,Arrivals,India,Work,Non-New Zealand
2025-01-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-01-01,0,Arrivals,India,Other,Non-New Zealand
2025-01-01,85,Arrivals,India,Residence,Non-New Zealand
2025-01-01,380,Arrivals,India,Student,Non-New Zealand
2025-01-01,817,Arrivals,India,TOTAL,Non-New Zealand
2025-01-01,178,Arrivals,India,Visitor,Non-New Zealand
2025-01-01,175,Arrivals,India,Work,Non-New Zealand
2025-02-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-02-01,0,Arrivals,India,Other,Non-New Zealand
2025-02-01,140,Arrivals,India,Residence,Non-New Zealand
2025-02-01,1171,Arrivals,India,Student,Non-New Zealand
2025-02-01,1924,Arrivals,India,TOTAL,Non-New Zealand
2025-02-01,337,Arrivals,India,Visitor,Non-New Zealand
2025-02-01,276,Arrivals,India,Work,Non-New Zealand
2025-03-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-03-01,1,Arrivals,India,Other,Non-New Zealand
2025-03-01,179,Arrivals,India,Residence,Non-New Zealand
2025-03-01,398,Arrivals,India,Student,Non-New Zealand
2025-03-01,1372,Arrivals,India,TOTAL,Non-New Zealand
2025-03-01,470,Arrivals,India,Visitor,Non-New Zealand
2025-03-01,324,Arrivals,India,Work,Non-New Zealand
2025-04-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-04-01,0,Arrivals,India,Other,Non-New Zealand
2025-04-01,141,Arrivals,India,Residence,Non-New Zealand
2025-04-01,270,Arrivals,India,Student,Non-New Zealand
2025-04-01,1112,Arrivals,India,TOTAL,Non-New Zealand
2025-04-01,436,Arrivals,India,Visitor,Non-New Zealand
2025-04-01,265,Arrivals,India,Work,Non-New Zealand
2025-05-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-05-01,0,Arrivals,India,Other,Non-New Zealand
2025-05-01,134,Arrivals,India,Residence,Non-New Zealand
2025-05-01,286,Arrivals,India,Student,Non-New Zealand
2025-05-01,1296,Arrivals,India,TOTAL,Non-New Zealand
2025-05-01,565,Arrivals,India,Visitor,Non-New Zealand
2025-05-01,308,Arrivals,India,Work,Non-New Zealand
2025-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-06-01,1,Arrivals,India,Other,Non-New Zealand
2025-06-01,114,Arrivals,India,Residence,Non-New Zealand
2025-06-01,457,Arrivals,India,Student,Non-New Zealand
2025-06-01,1377,Arrivals,India,TOTAL,Non-New Zealand
2025-06-01,528,Arrivals,India,Visitor,Non-New Zealand
2025-06-01,276,Arrivals,India,Work,Non-New Zealand
2025-07-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-07-01,1,Arrivals,India,Other,Non-New Zealand
2025-07-01,58,Arrivals,India,Residence,Non-New Zealand
2025-07-01,745,Arrivals,India,Student,Non-New Zealand
2025-07-01,1428,Arrivals,India,TOTAL,Non-New Zealand
2025-07-01,362,Arrivals,India,Visitor,Non-New Zealand
2025-07-01,262,Arrivals,India,Work,Non-New Zealand
2025-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-08-01,3,Arrivals,India,Other,Non-New Zealand
2025-08-01,118,Arrivals,India,Residence,Non-New Zealand
2025-08-01,210,Arrivals,India,Student,Non-New Zealand
2025-08-01,1078,Arrivals,India,TOTAL,Non-New Zealand
2025-08-01,444,Arrivals,India,Visitor,Non-New Zealand
2025-08-01,302,Arrivals,India,Work,Non-New Zealand
2025-09-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-09-01,0,Arrivals,India,Other,Non-New Zealand
2025-09-01,80,Arrivals,India,Residence,Non-New Zealand
2025-09-01,257,Arrivals,India,Student,Non-New Zealand
2025-09-01,967,Arrivals,India,TOTAL,Non-New Zealand
2025-09-01,353,Arrivals,India,Visitor,Non-New Zealand
2025-09-01,276,Arrivals,India,Work,Non-New Zealand
2025-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-10-01,1,Arrivals,India,Other,Non-New Zealand
2025-10-01,71,Arrivals,India,Residence,Non-New Zealand
2025-10-01,237,Arrivals,India,Student,Non-New Zealand
2025-10-01,895,Arrivals,India,TOTAL,Non-New Zealand
2025-10-01,292,Arrivals,India,Visitor,Non-New Zealand
2025-10-01,294,Arrivals,India,Work,Non-New Zealand
2025-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-11-01,1,Arrivals,India,Other,Non-New Zealand
2025-11-01,80,Arrivals,India,Residence,Non-New Zealand
2025-11-01,219,Arrivals,India,Student,Non-New Zealand
2025-11-01,1020,Arrivals,India,TOTAL,Non-New Zealand
2025-11-01,359,Arrivals,India,Visitor,Non-New Zealand
2025-11-01,360,Arrivals,India,Work,Non-New Zealand
2025-12-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2025-12-01,0,Arrivals,India,Other,Non-New Zealand
2025-12-01,91,Arrivals,India,Residence,Non-New Zealand
2025-12-01,197,Arrivals,India,Student,Non-New Zealand
2025-12-01,956,Arrivals,India,TOTAL,Non-New Zealand
2025-12-01,382,Arrivals,India,Visitor,Non-New Zealand
2025-12-01,284,Arrivals,India,Work,Non-New Zealand
2026-01-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2026-01-01,0,Arrivals,India,Other,Non-New Zealand
2026-01-01,75,Arrivals,India,Residence,Non-New Zealand
2026-01-01,303,Arrivals,India,Student,Non-New Zealand
2026-01-01,798,Arrivals,India,TOTAL,Non-New Zealand
2026-01-01,196,Arrivals,India,Visitor,Non-New Zealand
2026-01-01,224,Arrivals,India,Work,Non-New Zealand
2026-02-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2026-02-01,6,Arrivals,India,Other,Non-New Zealand
2026-02-01,87,Arrivals,India,Residence,Non-New Zealand
2026-02-01,775,Arrivals,India,Student,Non-New Zealand
2026-02-01,1606,Arrivals,India,TOTAL,Non-New Zealand
2026-02-01,362,Arrivals,India,Visitor,Non-New Zealand
2026-02-01,375,Arrivals,India,Work,Non-New Zealand
2026-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2026-03-01,9,Arrivals,India,Other,Non-New Zealand
2026-03-01,112,Arrivals,India,Residence,Non-New Zealand
2026-03-01,322,Arrivals,India,Student,Non-New Zealand
2026-03-01,1354,Arrivals,India,TOTAL,Non-New Zealand
2026-03-01,502,Arrivals,India,Visitor,Non-New Zealand
2026-03-01,409,Arrivals,India,Work,Non-New Zealand
