Month,Count,Direction,CLPR,Visa,Citizenship
2015-06-01,223,Arrivals,Philippines,Work,Non-New Zealand
2015-07-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-07-01,4,Arrivals,Philippines,Other,Non-New Zealand
2015-07-01,43,Arrivals,Philippines,Residence,Non-New Zealand
2015-07-01,263,Arrivals,Philippines,Student,Non-New Zealand
2015-07-01,684,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-07-01,101,Arrivals,Philippines,Visitor,Non-New Zealand
2015-07-01,273,Arrivals,Philippines,Work,Non-New Zealand
2015-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-08-01,9,Arrivals,Philippines,Other,Non-New Zealand
2015-08-01,74,Arrivals,Philippines,Residence,Non-New Zealand
2015-08-01,217,Arrivals,Philippines,Student,Non-New Zealand
2015-08-01,682,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-08-01,127,Arrivals,Philippines,Visitor,Non-New Zealand
2015-08-01,255,Arrivals,Philippines,Work,Non-New Zealand
2015-09-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-09-01,3,Arrivals,Philippines,Other,Non-New Zealand
2015-09-01,62,Arrivals,Philippines,Residence,Non-New Zealand
2015-09-01,204,Arrivals,Philippines,Student,Non-New Zealand
2015-09-01,603,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-09-01,112,Arrivals,Philippines,Visitor,Non-New Zealand
2015-09-01,222,Arrivals,Philippines,Work,Non-New Zealand
2015-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-10-01,6,Arrivals,Philippines,Other,Non-New Zealand
2015-10-01,60,Arrivals,Philippines,Residence,Non-New Zealand
2015-10-01,256,Arrivals,Philippines,Student,Non-New Zealand
2015-10-01,612,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-10-01,140,Arrivals,Philippines,Visitor,Non-New Zealand
2015-10-01,150,Arrivals,Philippines,Work,Non-New Zealand
2015-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-11-01,6,Arrivals,Philippines,Other,Non-New Zealand
2015-11-01,47,Arrivals,Philippines,Residence,Non-New Zealand
2015-11-01,358,Arrivals,Philippines,Student,Non-New Zealand
2015-11-01,673,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-11-01,83,Arrivals,Philippines,Visitor,Non-New Zealand
2015-11-01,179,Arrivals,Philippines,Work,Non-New Zealand
2015-12-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-12-01,18,Arrivals,Philippines,Other,Non-New Zealand
2015-12-01,79,Arrivals,Philippines,Residence,Non-New Zealand
2015-12-01,87,Arrivals,Philippines,Student,Non-New Zealand
2015-12-01,441,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-12-01,118,Arrivals,Philippines,Visitor,Non-New Zealand
2015-12-01,139,Arrivals,Philippines,Work,Non-New Zealand
2016-01-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-01-01,3,Arrivals,Philippines,Other,Non-New Zealand
2016-01-01,50,Arrivals,Philippines,Residence,Non-New Zealand
2016-01-01,179,Arrivals,Philippines,Student,Non-New Zealand
2016-01-01,458,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-01-01,121,Arrivals,Philippines,Visitor,Non-New Zealand
2016-01-01,104,Arrivals,Philippines,Work,Non-New Zealand
2016-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-02-01,3,Arrivals,Philippines,Other,Non-New Zealand
2016-02-01,61,Arrivals,Philippines,Residence,Non-New Zealand
2016-02-01,258,Arrivals,Philippines,Student,Non-New Zealand
2016-02-01,655,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-02-01,140,Arrivals,Philippines,Visitor,Non-New Zealand
2016-02-01,193,Arrivals,Philippines,Work,Non-New Zealand
2016-03-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-03-01,3,Arrivals,Philippines,Other,Non-New Zealand
2016-03-01,97,Arrivals,Philippines,Residence,Non-New Zealand
2016-03-01,151,Arrivals,Philippines,Student,Non-New Zealand
2016-03-01,549,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-03-01,126,Arrivals,Philippines,Visitor,Non-New Zealand
2016-03-01,171,Arrivals,Philippines,Work,Non-New Zealand
2016-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-04-01,5,Arrivals,Philippines,Other,Non-New Zealand
2016-04-01,90,Arrivals,Philippines,Residence,Non-New Zealand
2016-04-01,116,Arrivals,Philippines,Student,Non-New Zealand
2016-04-01,466,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-04-01,118,Arrivals,Philippines,Visitor,Non-New Zealand
2016-04-01,137,Arrivals,Philippines,Work,Non-New Zealand
2016-05-01,2,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-05-01,10,Arrivals,Philippines,Other,Non-New Zealand
2016-05-01,121,Arrivals,Philippines,Residence,Non-New Zealand
2016-05-01,144,Arrivals,Philippines,Student,Non-New Zealand
2016-05-01,629,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-05-01,159,Arrivals,Philippines,Visitor,Non-New Zealand
2016-05-01,193,Arrivals,Philippines,Work,Non-New Zealand
2016-06-01,4,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-06-01,5,Arrivals,Philippines,Other,Non-New Zealand
2016-06-01,92,Arrivals,Philippines,Residence,Non-New Zealand
2016-06-01,109,Arrivals,Philippines,Student,Non-New Zealand
2016-06-01,492,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-06-01,126,Arrivals,Philippines,Visitor,Non-New Zealand
2016-06-01,156,Arrivals,Philippines,Work,Non-New Zealand
2016-07-01,9,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-07-01,4,Arrivals,Philippines,Other,Non-New Zealand
2016-07-01,78,Arrivals,Philippines,Residence,Non-New Zealand
2016-07-01,183,Arrivals,Philippines,Student,Non-New Zealand
2016-07-01,557,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-07-01,91,Arrivals,Philippines,Visitor,Non-New Zealand
2016-07-01,192,Arrivals,Philippines,Work,Non-New Zealand
2016-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-08-01,7,Arrivals,Philippines,Other,Non-New Zealand
2016-08-01,85,Arrivals,Philippines,Residence,Non-New Zealand
2016-08-01,176,Arrivals,Philippines,Student,Non-New Zealand
2016-08-01,633,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-08-01,110,Arrivals,Philippines,Visitor,Non-New Zealand
2016-08-01,255,Arrivals,Philippines,Work,Non-New Zealand
2016-09-01,2,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-09-01,5,Arrivals,Philippines,Other,Non-New Zealand
2016-09-01,68,Arrivals,Philippines,Residence,Non-New Zealand
2016-09-01,156,Arrivals,Philippines,Student,Non-New Zealand
2016-09-01,582,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-09-01,136,Arrivals,Philippines,Visitor,Non-New Zealand
2016-09-01,215,Arrivals,Philippines,Work,Non-New Zealand
2016-10-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-10-01,4,Arrivals,Philippines,Other,Non-New Zealand
2016-10-01,89,Arrivals,Philippines,Residence,Non-New Zealand
2016-10-01,112,Arrivals,Philippines,Student,Non-New Zealand
2016-10-01,602,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-10-01,150,Arrivals,Philippines,Visitor,Non-New Zealand
2016-10-01,246,Arrivals,Philippines,Work,Non-New Zealand
2016-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-11-01,3,Arrivals,Philippines,Other,Non-New Zealand
2016-11-01,61,Arrivals,Philippines,Residence,Non-New Zealand
2016-11-01,155,Arrivals,Philippines,Student,Non-New Zealand
2016-11-01,481,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-11-01,110,Arrivals,Philippines,Visitor,Non-New Zealand
2016-11-01,152,Arrivals,Philippines,Work,Non-New Zealand
2016-12-01,3,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2016-12-01,6,Arrivals,Philippines,Other,Non-New Zealand
2016-12-01,93,Arrivals,Philippines,Residence,Non-New Zealand
2016-12-01,90,Arrivals,Philippines,Student,Non-New Zealand
2016-12-01,431,Arrivals,Philippines,TOTAL,Non-New Zealand
2016-12-01,108,Arrivals,Philippines,Visitor,Non-New Zealand
2016-12-01,131,Arrivals,Philippines,Work,Non-New Zealand
2017-01-01,2,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-01-01,4,Arrivals,Philippines,Other,Non-New Zealand
2017-01-01,103,Arrivals,Philippines,Residence,Non-New Zealand
2017-01-01,128,Arrivals,Philippines,Student,Non-New Zealand
2017-01-01,551,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-01-01,123,Arrivals,Philippines,Visitor,Non-New Zealand
2017-01-01,191,Arrivals,Philippines,Work,Non-New Zealand
2017-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-02-01,9,Arrivals,Philippines,Other,Non-New Zealand
2017-02-01,86,Arrivals,Philippines,Residence,Non-New Zealand
2017-02-01,187,Arrivals,Philippines,Student,Non-New Zealand
2017-02-01,607,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-02-01,107,Arrivals,Philippines,Visitor,Non-New Zealand
2017-02-01,218,Arrivals,Philippines,Work,Non-New Zealand
2017-03-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-03-01,6,Arrivals,Philippines,Other,Non-New Zealand
2017-03-01,85,Arrivals,Philippines,Residence,Non-New Zealand
2017-03-01,100,Arrivals,Philippines,Student,Non-New Zealand
2017-03-01,472,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-03-01,75,Arrivals,Philippines,Visitor,Non-New Zealand
2017-03-01,206,Arrivals,Philippines,Work,Non-New Zealand
2017-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-04-01,6,Arrivals,Philippines,Other,Non-New Zealand
2017-04-01,112,Arrivals,Philippines,Residence,Non-New Zealand
2017-04-01,140,Arrivals,Philippines,Student,Non-New Zealand
2017-04-01,574,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-04-01,91,Arrivals,Philippines,Visitor,Non-New Zealand
2017-04-01,225,Arrivals,Philippines,Work,Non-New Zealand
2017-05-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-05-01,3,Arrivals,Philippines,Other,Non-New Zealand
2017-05-01,115,Arrivals,Philippines,Residence,Non-New Zealand
2017-05-01,155,Arrivals,Philippines,Student,Non-New Zealand
2017-05-01,703,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-05-01,154,Arrivals,Philippines,Visitor,Non-New Zealand
2017-05-01,276,Arrivals,Philippines,Work,Non-New Zealand
2017-06-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-06-01,4,Arrivals,Philippines,Other,Non-New Zealand
2017-06-01,95,Arrivals,Philippines,Residence,Non-New Zealand
2017-06-01,181,Arrivals,Philippines,Student,Non-New Zealand
2017-06-01,666,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-06-01,110,Arrivals,Philippines,Visitor,Non-New Zealand
2017-06-01,275,Arrivals,Philippines,Work,Non-New Zealand
2017-07-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-07-01,6,Arrivals,Philippines,Other,Non-New Zealand
2017-07-01,102,Arrivals,Philippines,Residence,Non-New Zealand
2017-07-01,238,Arrivals,Philippines,Student,Non-New Zealand
2017-07-01,778,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-07-01,141,Arrivals,Philippines,Visitor,Non-New Zealand
2017-07-01,291,Arrivals,Philippines,Work,Non-New Zealand
2017-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-08-01,4,Arrivals,Philippines,Other,Non-New Zealand
2017-08-01,75,Arrivals,Philippines,Residence,Non-New Zealand
2017-08-01,183,Arrivals,Philippines,Student,Non-New Zealand
2017-08-01,705,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-08-01,155,Arrivals,Philippines,Visitor,Non-New Zealand
2017-08-01,288,Arrivals,Philippines,Work,Non-New Zealand
2017-09-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-09-01,1,Arrivals,Philippines,Other,Non-New Zealand
2017-09-01,70,Arrivals,Philippines,Residence,Non-New Zealand
2017-09-01,173,Arrivals,Philippines,Student,Non-New Zealand
2017-09-01,635,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-09-01,146,Arrivals,Philippines,Visitor,Non-New Zealand
2017-09-01,245,Arrivals,Philippines,Work,Non-New Zealand
2017-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-10-01,3,Arrivals,Philippines,Other,Non-New Zealand
2017-10-01,45,Arrivals,Philippines,Residence,Non-New Zealand
2017-10-01,135,Arrivals,Philippines,Student,Non-New Zealand
2017-10-01,611,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-10-01,153,Arrivals,Philippines,Visitor,Non-New Zealand
2017-10-01,275,Arrivals,Philippines,Work,Non-New Zealand
2017-11-01,2,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-11-01,5,Arrivals,Philippines,Other,Non-New Zealand
2017-11-01,35,Arrivals,Philippines,Residence,Non-New Zealand
2017-11-01,137,Arrivals,Philippines,Student,Non-New Zealand
2017-11-01,568,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-11-01,91,Arrivals,Philippines,Visitor,Non-New Zealand
2017-11-01,298,Arrivals,Philippines,Work,Non-New Zealand
2017-12-01,4,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2017-12-01,6,Arrivals,Philippines,Other,Non-New Zealand
2017-12-01,54,Arrivals,Philippines,Residence,Non-New Zealand
2017-12-01,96,Arrivals,Philippines,Student,Non-New Zealand
2017-12-01,419,Arrivals,Philippines,TOTAL,Non-New Zealand
2017-12-01,104,Arrivals,Philippines,Visitor,Non-New Zealand
2017-12-01,155,Arrivals,Philippines,Work,Non-New Zealand
2018-01-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-01-01,4,Arrivals,Philippines,Other,Non-New Zealand
2018-01-01,67,Arrivals,Philippines,Residence,Non-New Zealand
2018-01-01,121,Arrivals,Philippines,Student,Non-New Zealand
2018-01-01,645,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-01-01,134,Arrivals,Philippines,Visitor,Non-New Zealand
2018-01-01,319,Arrivals,Philippines,Work,Non-New Zealand
2018-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-02-01,4,Arrivals,Philippines,Other,Non-New Zealand
2018-02-01,37,Arrivals,Philippines,Residence,Non-New Zealand
2018-02-01,162,Arrivals,Philippines,Student,Non-New Zealand
2018-02-01,564,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-02-01,102,Arrivals,Philippines,Visitor,Non-New Zealand
2018-02-01,259,Arrivals,Philippines,Work,Non-New Zealand
2018-03-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-03-01,1,Arrivals,Philippines,Other,Non-New Zealand
2018-03-01,37,Arrivals,Philippines,Residence,Non-New Zealand
2018-03-01,96,Arrivals,Philippines,Student,Non-New Zealand
2018-03-01,517,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-03-01,152,Arrivals,Philippines,Visitor,Non-New Zealand
2018-03-01,231,Arrivals,Philippines,Work,Non-New Zealand
2018-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-04-01,2,Arrivals,Philippines,Other,Non-New Zealand
2018-04-01,62,Arrivals,Philippines,Residence,Non-New Zealand
2018-04-01,118,Arrivals,Philippines,Student,Non-New Zealand
2018-04-01,512,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-04-01,118,Arrivals,Philippines,Visitor,Non-New Zealand
2018-04-01,212,Arrivals,Philippines,Work,Non-New Zealand
2018-05-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-05-01,5,Arrivals,Philippines,Other,Non-New Zealand
2018-05-01,54,Arrivals,Philippines,Residence,Non-New Zealand
2018-05-01,132,Arrivals,Philippines,Student,Non-New Zealand
2018-05-01,606,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-05-01,153,Arrivals,Philippines,Visitor,Non-New Zealand
2018-05-01,261,Arrivals,Philippines,Work,Non-New Zealand
2018-06-01,4,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-06-01,4,Arrivals,Philippines,Other,Non-New Zealand
2018-06-01,55,Arrivals,Philippines,Residence,Non-New Zealand
2018-06-01,171,Arrivals,Philippines,Student,Non-New Zealand
2018-06-01,624,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-06-01,101,Arrivals,Philippines,Visitor,Non-New Zealand
2018-06-01,289,Arrivals,Philippines,Work,Non-New Zealand
2018-07-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-07-01,1,Arrivals,Philippines,Other,Non-New Zealand
2018-07-01,48,Arrivals,Philippines,Residence,Non-New Zealand
2018-07-01,178,Arrivals,Philippines,Student,Non-New Zealand
2018-07-01,610,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-07-01,117,Arrivals,Philippines,Visitor,Non-New Zealand
2018-07-01,266,Arrivals,Philippines,Work,Non-New Zealand
2018-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-08-01,3,Arrivals,Philippines,Other,Non-New Zealand
2018-08-01,40,Arrivals,Philippines,Residence,Non-New Zealand
2018-08-01,169,Arrivals,Philippines,Student,Non-New Zealand
2018-08-01,672,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-08-01,143,Arrivals,Philippines,Visitor,Non-New Zealand
2018-08-01,317,Arrivals,Philippines,Work,Non-New Zealand
2018-09-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-09-01,5,Arrivals,Philippines,Other,Non-New Zealand
2018-09-01,28,Arrivals,Philippines,Residence,Non-New Zealand
2018-09-01,141,Arrivals,Philippines,Student,Non-New Zealand
2018-09-01,567,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-09-01,127,Arrivals,Philippines,Visitor,Non-New Zealand
2018-09-01,265,Arrivals,Philippines,Work,Non-New Zealand
2018-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-10-01,4,Arrivals,Philippines,Other,Non-New Zealand
2018-10-01,30,Arrivals,Philippines,Residence,Non-New Zealand
2018-10-01,129,Arrivals,Philippines,Student,Non-New Zealand
2018-10-01,594,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-10-01,139,Arrivals,Philippines,Visitor,Non-New Zealand
2018-10-01,292,Arrivals,Philippines,Work,Non-New Zealand
2018-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-11-01,5,Arrivals,Philippines,Other,Non-New Zealand
2018-11-01,42,Arrivals,Philippines,Residence,Non-New Zealand
2018-11-01,118,Arrivals,Philippines,Student,Non-New Zealand
2018-11-01,513,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-11-01,86,Arrivals,Philippines,Visitor,Non-New Zealand
2018-11-01,262,Arrivals,Philippines,Work,Non-New Zealand
2018-12-01,4,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2018-12-01,11,Arrivals,Philippines,Other,Non-New Zealand
2018-12-01,39,Arrivals,Philippines,Residence,Non-New Zealand
2018-12-01,103,Arrivals,Philippines,Student,Non-New Zealand
2018-12-01,462,Arrivals,Philippines,TOTAL,Non-New Zealand
2018-12-01,127,Arrivals,Philippines,Visitor,Non-New Zealand
2018-12-01,178,Arrivals,Philippines,Work,Non-New Zealand
2019-01-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-01-01,2,Arrivals,Philippines,Other,Non-New Zealand
2019-01-01,45,Arrivals,Philippines,Residence,Non-New Zealand
2019-01-01,128,Arrivals,Philippines,Student,Non-New Zealand
2019-01-01,549,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-01-01,112,Arrivals,Philippines,Visitor,Non-New Zealand
2019-01-01,262,Arrivals,Philippines,Work,Non-New Zealand
2019-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-02-01,3,Arrivals,Philippines,Other,Non-New Zealand
2019-02-01,22,Arrivals,Philippines,Residence,Non-New Zealand
2019-02-01,168,Arrivals,Philippines,Student,Non-New Zealand
2019-02-01,696,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-02-01,94,Arrivals,Philippines,Visitor,Non-New Zealand
2019-02-01,409,Arrivals,Philippines,Work,Non-New Zealand
2019-03-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-03-01,3,Arrivals,Philippines,Other,Non-New Zealand
2019-03-01,23,Arrivals,Philippines,Residence,Non-New Zealand
2019-03-01,106,Arrivals,Philippines,Student,Non-New Zealand
2019-03-01,556,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-03-01,134,Arrivals,Philippines,Visitor,Non-New Zealand
2019-03-01,289,Arrivals,Philippines,Work,Non-New Zealand
2019-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-04-01,3,Arrivals,Philippines,Other,Non-New Zealand
2019-04-01,44,Arrivals,Philippines,Residence,Non-New Zealand
2019-04-01,155,Arrivals,Philippines,Student,Non-New Zealand
2019-04-01,557,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-04-01,121,Arrivals,Philippines,Visitor,Non-New Zealand
2019-04-01,234,Arrivals,Philippines,Work,Non-New Zealand
2019-05-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-05-01,3,Arrivals,Philippines,Other,Non-New Zealand
2019-05-01,47,Arrivals,Philippines,Residence,Non-New Zealand
2019-05-01,208,Arrivals,Philippines,Student,Non-New Zealand
2019-05-01,900,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-05-01,206,Arrivals,Philippines,Visitor,Non-New Zealand
2019-05-01,435,Arrivals,Philippines,Work,Non-New Zealand
2019-06-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-06-01,3,Arrivals,Philippines,Other,Non-New Zealand
2019-06-01,44,Arrivals,Philippines,Residence,Non-New Zealand
2019-06-01,153,Arrivals,Philippines,Student,Non-New Zealand
2019-06-01,686,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-06-01,135,Arrivals,Philippines,Visitor,Non-New Zealand
2019-06-01,350,Arrivals,Philippines,Work,Non-New Zealand
2019-07-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-07-01,3,Arrivals,Philippines,Other,Non-New Zealand
2019-07-01,42,Arrivals,Philippines,Residence,Non-New Zealand
2019-07-01,157,Arrivals,Philippines,Student,Non-New Zealand
2019-07-01,622,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-07-01,171,Arrivals,Philippines,Visitor,Non-New Zealand
2019-07-01,249,Arrivals,Philippines,Work,Non-New Zealand
2019-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-08-01,1,Arrivals,Philippines,Other,Non-New Zealand
2019-08-01,37,Arrivals,Philippines,Residence,Non-New Zealand
2019-08-01,161,Arrivals,Philippines,Student,Non-New Zealand
2019-08-01,735,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-08-01,150,Arrivals,Philippines,Visitor,Non-New Zealand
2019-08-01,386,Arrivals,Philippines,Work,Non-New Zealand
2019-09-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-09-01,1,Arrivals,Philippines,Other,Non-New Zealand
2019-09-01,33,Arrivals,Philippines,Residence,Non-New Zealand
2019-09-01,95,Arrivals,Philippines,Student,Non-New Zealand
2019-09-01,620,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-09-01,141,Arrivals,Philippines,Visitor,Non-New Zealand
2019-09-01,349,Arrivals,Philippines,Work,Non-New Zealand
2019-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-10-01,1,Arrivals,Philippines,Other,Non-New Zealand
2019-10-01,39,Arrivals,Philippines,Residence,Non-New Zealand
2019-10-01,114,Arrivals,Philippines,Student,Non-New Zealand
2019-10-01,680,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-10-01,201,Arrivals,Philippines,Visitor,Non-New Zealand
2019-10-01,325,Arrivals,Philippines,Work,Non-New Zealand
2019-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-11-01,2,Arrivals,Philippines,Other,Non-New Zealand
2019-11-01,26,Arrivals,Philippines,Residence,Non-New Zealand
2019-11-01,163,Arrivals,Philippines,Student,Non-New Zealand
2019-11-01,700,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-11-01,171,Arrivals,Philippines,Visitor,Non-New Zealand
2019-11-01,338,Arrivals,Philippines,Work,Non-New Zealand
2019-12-01,3,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2019-12-01,7,Arrivals,Philippines,Other,Non-New Zealand
2019-12-01,55,Arrivals,Philippines,Residence,Non-New Zealand
2019-12-01,99,Arrivals,Philippines,Student,Non-New Zealand
2019-12-01,589,Arrivals,Philippines,TOTAL,Non-New Zealand
2019-12-01,231,Arrivals,Philippines,Visitor,Non-New Zealand
2019-12-01,194,Arrivals,Philippines,Work,Non-New Zealand
2020-01-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2020-01-01,58,Arrivals,Philippines,Other,Non-New Zealand
2020-01-01,27,Arrivals,Philippines,Residence,Non-New Zealand
2020-01-01,128,Arrivals,Philippines,Student,Non-New Zealand
2020-01-01,618,Arrivals,Philippines,TOTAL,Non-New Zealand
2020-01-01,163,Arrivals,Philippines,Visitor,Non-New Zealand
2020-01-01,242,Arrivals,Philippines,Work,Non-New Zealand
2020-02-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2020-02-01,2,Arrivals,Philippines,Other,Non-New Zealand
2020-02-01,52,Arrivals,Philippines,Residence,Non-New Zealand
2020-02-01,180,Arrivals,Philippines,Student,Non-New Zealand
2020-02-01,829,Arrivals,Philippines,TOTAL,Non-New Zealand
2020-02-01,186,Arrivals,Philippines,Visitor,Non-New Zealand
2020-02-01,408,Arrivals,Philippines,Work,Non-New Zealand
2020-03-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2020-03-01,4,Arrivals,Philippines,Other,Non-New Zealand
2020-03-01,30,Arrivals,Philippines,Residence,Non-New Zealand
2020-03-01,97,Arrivals,Philippines,Student,Non-New Zealand
2020-03-01,449,Arrivals,Philippines,TOTAL,Non-New Zealand
2020-03-01,144,Arrivals,Philippines,Visitor,Non-New Zealand
2020-03-01,174,Arrivals,Philippines,Work,Non-New Zealand
2020-04-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2020-04-01,0,Arrivals,Philippines,Other,Non-New Zealand
2020-04-01,4,Arrivals,Philippines,Residence,Non-New Zealand
2020-04-01,0,Arrivals,Philippines,Student,Non-New Zealand
2020-04-01,7,Arrivals,Philippines,TOTAL,Non-New Zealand
2020-04-01,2,Arrivals,Philippines,Visitor,Non-New Zealand
2020-04-01,0,Arrivals,Philippines,Work,Non-New Zealand
