Month,Count,Direction,Age Group,Sex
2019-01-01,762.0,Arrivals,15-19 Years,Male
2019-02-01,576.0,Arrivals,15-19 Years,Male
2019-03-01,318.0,Arrivals,15-19 Years,Male
2019-04-01,314.0,Arrivals,15-19 Years,Male
2019-05-01,249.0,Arrivals,15-19 Years,Male
2019-06-01,363.0,Arrivals,15-19 Years,Male
2019-07-01,708.0,Arrivals,15-19 Years,Male
2019-08-01,400.0,Arrivals,15-19 Years,Male
2019-09-01,446.0,Arrivals,15-19 Years,Male
2019-10-01,425.0,Arrivals,15-19 Years,Male
2019-11-01,477.0,Arrivals,15-19 Years,Male
2019-12-01,570.0,Arrivals,15-19 Years,Male
2020-01-01,893.0,Arrivals,15-19 Years,Male
2020-02-01,809.0,Arrivals,15-19 Years,Male
2020-03-01,407.0,Arrivals,15-19 Years,Male
2020-04-01,22.0,Arrivals,15-19 Years,Male
2020-05-01,45.0,Arrivals,15-19 Years,Male
2020-06-01,53.0,Arrivals,15-19 Years,Male
2020-07-01,97.0,Arrivals,15-19 Years,Male
2020-08-01,80.0,Arrivals,15-19 Years,Male
2020-09-01,88.0,Arrivals,15-19 Years,Male
2020-10-01,90.0,Arrivals,15-19 Years,Male
2020-11-01,89.0,Arrivals,15-19 Years,Male
2020-12-01,110.0,Arrivals,15-19 Years,Male
2021-01-01,146.0,Arrivals,15-19 Years,Male
2021-02-01,140.0,Arrivals,15-19 Years,Male
2021-03-01,107.0,Arrivals,15-19 Years,Male
2021-04-01,138.0,Arrivals,15-19 Years,Male
2021-05-01,127.0,Arrivals,15-19 Years,Male
2021-06-01,184.0,Arrivals,15-19 Years,Male
2021-07-01,141.0,Arrivals,15-19 Years,Male
2021-08-01,78.0,Arrivals,15-19 Years,Male
2021-09-01,47.0,Arrivals,15-19 Years,Male
2021-10-01,61.0,Arrivals,15-19 Years,Male
2021-11-01,131.0,Arrivals,15-19 Years,Male
2021-12-01,188.0,Arrivals,15-19 Years,Male
2022-01-01,130.0,Arrivals,15-19 Years,Male
2022-02-01,101.0,Arrivals,15-19 Years,Male
2022-03-01,255.0,Arrivals,15-19 Years,Male
2022-04-01,222.0,Arrivals,15-19 Years,Male
2022-05-01,199.0,Arrivals,15-19 Years,Male
2022-06-01,259.0,Arrivals,15-19 Years,Male
2022-07-01,490.0,Arrivals,15-19 Years,Male
2022-08-01,257.0,Arrivals,15-19 Years,Male
2022-09-01,339.0,Arrivals,15-19 Years,Male
2022-10-01,299.0,Arrivals,15-19 Years,Male
2022-11-01,444.0,Arrivals,15-19 Years,Male
2022-12-01,512.0,Arrivals,15-19 Years,Male
2023-01-01,618.0,Arrivals,15-19 Years,Male
2023-02-01,854.0,Arrivals,15-19 Years,Male
2023-03-01,686.0,Arrivals,15-19 Years,Male
2023-04-01,541.0,Arrivals,15-19 Years,Male
2023-05-01,564.0,Arrivals,15-19 Years,Male
2023-06-01,604.0,Arrivals,15-19 Years,Male
2023-07-01,904.0,Arrivals,15-19 Years,Male
2023-08-01,772.0,Arrivals,15-19 Years,Male
2023-09-01,660.0,Arrivals,15-19 Years,Male
2023-10-01,491.0,Arrivals,15-19 Years,Male
2023-11-01,492.0,Arrivals,15-19 Years,Male
2023-12-01,553.0,Arrivals,15-19 Years,Male
2024-01-01,774.0,Arrivals,15-19 Years,Male
2024-02-01,784.0,Arrivals,15-19 Years,Male
2024-03-01,383.0,Arrivals,15-19 Years,Male
2024-04-01,460.0,Arrivals,15-19 Years,Male
2024-05-01,312.0,Arrivals,15-19 Years,Male
2024-06-01,417.0,Arrivals,15-19 Years,Male
2024-07-01,803.0,Arrivals,15-19 Years,Male
2024-08-01,439.0,Arrivals,15-19 Years,Male
2024-09-01,333.0,Arrivals,15-19 Years,Male
2024-10-01,278.0,Arrivals,15-19 Years,Male
2024-11-01,278.0,Arrivals,15-19 Years,Male
2024-12-01,385.0,Arrivals,15-19 Years,Male
2025-01-01,643.0,Arrivals,15-19 Years,Male
2025-02-01,650.0,Arrivals,15-19 Years,Male
2025-03-01,296.0,Arrivals,15-19 Years,Male
2025-04-01,332.0,Arrivals,15-19 Years,Male
2025-05-01,290.0,Arrivals,15-19 Years,Male
2025-06-01,353.0,Arrivals,15-19 Years,Male
2025-07-01,821.0,Arrivals,15-19 Years,Male
2025-08-01,302.0,Arrivals,15-19 Years,Male
2025-09-01,405.0,Arrivals,15-19 Years,Male
2025-10-01,351.0,Arrivals,15-19 Years,Male
2025-11-01,274.0,Arrivals,15-19 Years,Male
2025-12-01,390.0,Arrivals,15-19 Years,Male
2026-01-01,876.0,Arrivals,15-19 Years,Male
2001-01-01,1803.0,Arrivals,15-19 Years,TOTAL
2001-02-01,1761.0,Arrivals,15-19 Years,TOTAL
2001-03-01,966.0,Arrivals,15-19 Years,TOTAL
2001-04-01,1132.0,Arrivals,15-19 Years,TOTAL
2001-05-01,677.0,Arrivals,15-19 Years,TOTAL
2001-06-01,915.0,Arrivals,15-19 Years,TOTAL
2001-07-01,1772.0,Arrivals,15-19 Years,TOTAL
2001-08-01,1354.0,Arrivals,15-19 Years,TOTAL
2001-09-01,1283.0,Arrivals,15-19 Years,TOTAL
2001-10-01,1196.0,Arrivals,15-19 Years,TOTAL
2001-11-01,1143.0,Arrivals,15-19 Years,TOTAL
2001-12-01,1052.0,Arrivals,15-19 Years,TOTAL
2002-01-01,2816.0,Arrivals,15-19 Years,TOTAL
2002-02-01,1943.0,Arrivals,15-19 Years,TOTAL
2002-03-01,1464.0,Arrivals,15-19 Years,TOTAL
2002-04-01,1443.0,Arrivals,15-19 Years,TOTAL
2002-05-01,957.0,Arrivals,15-19 Years,TOTAL
2002-06-01,1157.0,Arrivals,15-19 Years,TOTAL
2002-07-01,2044.0,Arrivals,15-19 Years,TOTAL
2002-08-01,1403.0,Arrivals,15-19 Years,TOTAL
2002-09-01,1329.0,Arrivals,15-19 Years,TOTAL
2002-10-01,1109.0,Arrivals,15-19 Years,TOTAL
2002-11-01,1133.0,Arrivals,15-19 Years,TOTAL
2002-12-01,1033.0,Arrivals,15-19 Years,TOTAL
2003-01-01,2173.0,Arrivals,15-19 Years,TOTAL
2003-02-01,1697.0,Arrivals,15-19 Years,TOTAL
2003-03-01,1003.0,Arrivals,15-19 Years,TOTAL
2003-04-01,1140.0,Arrivals,15-19 Years,TOTAL
2003-05-01,652.0,Arrivals,15-19 Years,TOTAL
2003-06-01,746.0,Arrivals,15-19 Years,TOTAL
2003-07-01,1382.0,Arrivals,15-19 Years,TOTAL
2003-08-01,840.0,Arrivals,15-19 Years,TOTAL
2003-09-01,728.0,Arrivals,15-19 Years,TOTAL
2003-10-01,629.0,Arrivals,15-19 Years,TOTAL
2003-11-01,635.0,Arrivals,15-19 Years,TOTAL
2003-12-01,795.0,Arrivals,15-19 Years,TOTAL
2004-01-01,1428.0,Arrivals,15-19 Years,TOTAL
2004-02-01,1169.0,Arrivals,15-19 Years,TOTAL
2004-03-01,546.0,Arrivals,15-19 Years,TOTAL
2004-04-01,681.0,Arrivals,15-19 Years,TOTAL
2004-05-01,406.0,Arrivals,15-19 Years,TOTAL
2004-06-01,572.0,Arrivals,15-19 Years,TOTAL
2004-07-01,1014.0,Arrivals,15-19 Years,TOTAL
2004-08-01,522.0,Arrivals,15-19 Years,TOTAL
2004-09-01,605.0,Arrivals,15-19 Years,TOTAL
2004-10-01,451.0,Arrivals,15-19 Years,TOTAL
2004-11-01,529.0,Arrivals,15-19 Years,TOTAL
2004-12-01,712.0,Arrivals,15-19 Years,TOTAL
2005-01-01,1198.0,Arrivals,15-19 Years,TOTAL
2005-02-01,1019.0,Arrivals,15-19 Years,TOTAL
2005-03-01,517.0,Arrivals,15-19 Years,TOTAL
2005-04-01,606.0,Arrivals,15-19 Years,TOTAL
2005-05-01,462.0,Arrivals,15-19 Years,TOTAL
2005-06-01,531.0,Arrivals,15-19 Years,TOTAL
2005-07-01,860.0,Arrivals,15-19 Years,TOTAL
2005-08-01,595.0,Arrivals,15-19 Years,TOTAL
2005-09-01,629.0,Arrivals,15-19 Years,TOTAL
2005-10-01,501.0,Arrivals,15-19 Years,TOTAL
2005-11-01,475.0,Arrivals,15-19 Years,TOTAL
2005-12-01,787.0,Arrivals,15-19 Years,TOTAL
2006-01-01,977.0,Arrivals,15-19 Years,TOTAL
2006-02-01,1263.0,Arrivals,15-19 Years,TOTAL
2006-03-01,527.0,Arrivals,15-19 Years,TOTAL
2006-04-01,611.0,Arrivals,15-19 Years,TOTAL
2006-05-01,428.0,Arrivals,15-19 Years,TOTAL
2006-06-01,531.0,Arrivals,15-19 Years,TOTAL
2006-07-01,1004.0,Arrivals,15-19 Years,TOTAL
2006-08-01,653.0,Arrivals,15-19 Years,TOTAL
2006-09-01,611.0,Arrivals,15-19 Years,TOTAL
2006-10-01,517.0,Arrivals,15-19 Years,TOTAL
2006-11-01,615.0,Arrivals,15-19 Years,TOTAL
2006-12-01,859.0,Arrivals,15-19 Years,TOTAL
2007-01-01,1061.0,Arrivals,15-19 Years,TOTAL
2007-02-01,1351.0,Arrivals,15-19 Years,TOTAL
2007-03-01,669.0,Arrivals,15-19 Years,TOTAL
2007-04-01,636.0,Arrivals,15-19 Years,TOTAL
2007-05-01,422.0,Arrivals,15-19 Years,TOTAL
2007-06-01,562.0,Arrivals,15-19 Years,TOTAL
2007-07-01,1044.0,Arrivals,15-19 Years,TOTAL
2007-08-01,721.0,Arrivals,15-19 Years,TOTAL
2007-09-01,689.0,Arrivals,15-19 Years,TOTAL
2007-10-01,665.0,Arrivals,15-19 Years,TOTAL
2007-11-01,646.0,Arrivals,15-19 Years,TOTAL
2007-12-01,897.0,Arrivals,15-19 Years,TOTAL
2008-01-01,1223.0,Arrivals,15-19 Years,TOTAL
2008-02-01,1524.0,Arrivals,15-19 Years,TOTAL
2008-03-01,740.0,Arrivals,15-19 Years,TOTAL
2008-04-01,701.0,Arrivals,15-19 Years,TOTAL
2008-05-01,635.0,Arrivals,15-19 Years,TOTAL
2008-06-01,677.0,Arrivals,15-19 Years,TOTAL
2008-07-01,1308.0,Arrivals,15-19 Years,TOTAL
2008-08-01,824.0,Arrivals,15-19 Years,TOTAL
2008-09-01,706.0,Arrivals,15-19 Years,TOTAL
2008-10-01,759.0,Arrivals,15-19 Years,TOTAL
2008-11-01,690.0,Arrivals,15-19 Years,TOTAL
2008-12-01,900.0,Arrivals,15-19 Years,TOTAL
2009-01-01,1261.0,Arrivals,15-19 Years,TOTAL
2009-02-01,1564.0,Arrivals,15-19 Years,TOTAL
2009-03-01,735.0,Arrivals,15-19 Years,TOTAL
2009-04-01,702.0,Arrivals,15-19 Years,TOTAL
2009-05-01,600.0,Arrivals,15-19 Years,TOTAL
2009-06-01,607.0,Arrivals,15-19 Years,TOTAL
2009-07-01,1330.0,Arrivals,15-19 Years,TOTAL
2009-08-01,800.0,Arrivals,15-19 Years,TOTAL
2009-09-01,760.0,Arrivals,15-19 Years,TOTAL
2009-10-01,704.0,Arrivals,15-19 Years,TOTAL
2009-11-01,627.0,Arrivals,15-19 Years,TOTAL
2009-12-01,843.0,Arrivals,15-19 Years,TOTAL
2010-01-01,1321.0,Arrivals,15-19 Years,TOTAL
2010-02-01,1337.0,Arrivals,15-19 Years,TOTAL
2010-03-01,671.0,Arrivals,15-19 Years,TOTAL
2010-04-01,646.0,Arrivals,15-19 Years,TOTAL
2010-05-01,502.0,Arrivals,15-19 Years,TOTAL
2010-06-01,572.0,Arrivals,15-19 Years,TOTAL
2010-07-01,1274.0,Arrivals,15-19 Years,TOTAL
2010-08-01,820.0,Arrivals,15-19 Years,TOTAL
2010-09-01,724.0,Arrivals,15-19 Years,TOTAL
2010-10-01,777.0,Arrivals,15-19 Years,TOTAL
2010-11-01,676.0,Arrivals,15-19 Years,TOTAL
2010-12-01,753.0,Arrivals,15-19 Years,TOTAL
2011-01-01,1312.0,Arrivals,15-19 Years,TOTAL
2011-02-01,1434.0,Arrivals,15-19 Years,TOTAL
2011-03-01,654.0,Arrivals,15-19 Years,TOTAL
2011-04-01,683.0,Arrivals,15-19 Years,TOTAL
2011-05-01,513.0,Arrivals,15-19 Years,TOTAL
2011-06-01,580.0,Arrivals,15-19 Years,TOTAL
2011-07-01,1229.0,Arrivals,15-19 Years,TOTAL
2011-08-01,789.0,Arrivals,15-19 Years,TOTAL
2011-09-01,671.0,Arrivals,15-19 Years,TOTAL
2011-10-01,601.0,Arrivals,15-19 Years,TOTAL
2011-11-01,636.0,Arrivals,15-19 Years,TOTAL
2011-12-01,748.0,Arrivals,15-19 Years,TOTAL
2012-01-01,1274.0,Arrivals,15-19 Years,TOTAL
2012-02-01,1396.0,Arrivals,15-19 Years,TOTAL
2012-03-01,703.0,Arrivals,15-19 Years,TOTAL
2012-04-01,604.0,Arrivals,15-19 Years,TOTAL
2012-05-01,438.0,Arrivals,15-19 Years,TOTAL
2012-06-01,538.0,Arrivals,15-19 Years,TOTAL
2012-07-01,1198.0,Arrivals,15-19 Years,TOTAL
2012-08-01,693.0,Arrivals,15-19 Years,TOTAL
2012-09-01,613.0,Arrivals,15-19 Years,TOTAL
2012-10-01,666.0,Arrivals,15-19 Years,TOTAL
2012-11-01,587.0,Arrivals,15-19 Years,TOTAL
2012-12-01,765.0,Arrivals,15-19 Years,TOTAL
2013-01-01,1442.0,Arrivals,15-19 Years,TOTAL
2013-02-01,1217.0,Arrivals,15-19 Years,TOTAL
2013-03-01,636.0,Arrivals,15-19 Years,TOTAL
2013-04-01,610.0,Arrivals,15-19 Years,TOTAL
2013-05-01,645.0,Arrivals,15-19 Years,TOTAL
2013-06-01,556.0,Arrivals,15-19 Years,TOTAL
2013-07-01,1337.0,Arrivals,15-19 Years,TOTAL
2013-08-01,803.0,Arrivals,15-19 Years,TOTAL
2013-09-01,674.0,Arrivals,15-19 Years,TOTAL
2013-10-01,799.0,Arrivals,15-19 Years,TOTAL
2013-11-01,703.0,Arrivals,15-19 Years,TOTAL
2013-12-01,860.0,Arrivals,15-19 Years,TOTAL
2014-01-01,1509.0,Arrivals,15-19 Years,TOTAL
2014-02-01,1446.0,Arrivals,15-19 Years,TOTAL
2014-03-01,753.0,Arrivals,15-19 Years,TOTAL
2014-04-01,734.0,Arrivals,15-19 Years,TOTAL
2014-05-01,649.0,Arrivals,15-19 Years,TOTAL
2014-06-01,793.0,Arrivals,15-19 Years,TOTAL
2014-07-01,1593.0,Arrivals,15-19 Years,TOTAL
2014-08-01,1033.0,Arrivals,15-19 Years,TOTAL
2014-09-01,906.0,Arrivals,15-19 Years,TOTAL
2014-10-01,822.0,Arrivals,15-19 Years,TOTAL
2014-11-01,781.0,Arrivals,15-19 Years,TOTAL
2014-12-01,882.0,Arrivals,15-19 Years,TOTAL
2015-01-01,1804.0,Arrivals,15-19 Years,TOTAL
2015-02-01,1472.0,Arrivals,15-19 Years,TOTAL
2015-03-01,754.0,Arrivals,15-19 Years,TOTAL
2015-04-01,765.0,Arrivals,15-19 Years,TOTAL
2015-05-01,514.0,Arrivals,15-19 Years,TOTAL
2015-06-01,700.0,Arrivals,15-19 Years,TOTAL
2015-07-01,1756.0,Arrivals,15-19 Years,TOTAL
2015-08-01,936.0,Arrivals,15-19 Years,TOTAL
2015-09-01,814.0,Arrivals,15-19 Years,TOTAL
2015-10-01,934.0,Arrivals,15-19 Years,TOTAL
2015-11-01,756.0,Arrivals,15-19 Years,TOTAL
2015-12-01,865.0,Arrivals,15-19 Years,TOTAL
2016-01-01,1856.0,Arrivals,15-19 Years,TOTAL
2016-02-01,1643.0,Arrivals,15-19 Years,TOTAL
2016-03-01,742.0,Arrivals,15-19 Years,TOTAL
2016-04-01,814.0,Arrivals,15-19 Years,TOTAL
2016-05-01,630.0,Arrivals,15-19 Years,TOTAL
2016-06-01,721.0,Arrivals,15-19 Years,TOTAL
2016-07-01,1795.0,Arrivals,15-19 Years,TOTAL
2016-08-01,766.0,Arrivals,15-19 Years,TOTAL
2016-09-01,723.0,Arrivals,15-19 Years,TOTAL
2016-10-01,702.0,Arrivals,15-19 Years,TOTAL
2016-11-01,643.0,Arrivals,15-19 Years,TOTAL
2016-12-01,846.0,Arrivals,15-19 Years,TOTAL
2017-01-01,1785.0,Arrivals,15-19 Years,TOTAL
2017-02-01,1415.0,Arrivals,15-19 Years,TOTAL
2017-03-01,610.0,Arrivals,15-19 Years,TOTAL
2017-04-01,677.0,Arrivals,15-19 Years,TOTAL
2017-05-01,535.0,Arrivals,15-19 Years,TOTAL
2017-06-01,733.0,Arrivals,15-19 Years,TOTAL
2017-07-01,1618.0,Arrivals,15-19 Years,TOTAL
2017-08-01,692.0,Arrivals,15-19 Years,TOTAL
2017-09-01,676.0,Arrivals,15-19 Years,TOTAL
2017-10-01,672.0,Arrivals,15-19 Years,TOTAL
2017-11-01,582.0,Arrivals,15-19 Years,TOTAL
2017-12-01,810.0,Arrivals,15-19 Years,TOTAL
2018-01-01,1607.0,Arrivals,15-19 Years,TOTAL
2018-02-01,1197.0,Arrivals,15-19 Years,TOTAL
2018-03-01,589.0,Arrivals,15-19 Years,TOTAL
2018-04-01,596.0,Arrivals,15-19 Years,TOTAL
2018-05-01,493.0,Arrivals,15-19 Years,TOTAL
2018-06-01,607.0,Arrivals,15-19 Years,TOTAL
2018-07-01,1413.0,Arrivals,15-19 Years,TOTAL
2018-08-01,725.0,Arrivals,15-19 Years,TOTAL
2018-09-01,624.0,Arrivals,15-19 Years,TOTAL
2018-10-01,644.0,Arrivals,15-19 Years,TOTAL
2018-11-01,588.0,Arrivals,15-19 Years,TOTAL
2018-12-01,786.0,Arrivals,15-19 Years,TOTAL
2019-01-01,1512.0,Arrivals,15-19 Years,TOTAL
2019-02-01,1164.0,Arrivals,15-19 Years,TOTAL
2019-03-01,596.0,Arrivals,15-19 Years,TOTAL
2019-04-01,635.0,Arrivals,15-19 Years,TOTAL
2019-05-01,465.0,Arrivals,15-19 Years,TOTAL
2019-06-01,672.0,Arrivals,15-19 Years,TOTAL
2019-07-01,1400.0,Arrivals,15-19 Years,TOTAL
2019-08-01,761.0,Arrivals,15-19 Years,TOTAL
2019-09-01,795.0,Arrivals,15-19 Years,TOTAL
2019-10-01,771.0,Arrivals,15-19 Years,TOTAL
2019-11-01,803.0,Arrivals,15-19 Years,TOTAL
2019-12-01,1057.0,Arrivals,15-19 Years,TOTAL
2020-01-01,1787.0,Arrivals,15-19 Years,TOTAL
2020-02-01,1507.0,Arrivals,15-19 Years,TOTAL
2020-03-01,708.0,Arrivals,15-19 Years,TOTAL
2020-04-01,36.0,Arrivals,15-19 Years,TOTAL
2020-05-01,78.0,Arrivals,15-19 Years,TOTAL
2020-06-01,100.0,Arrivals,15-19 Years,TOTAL
2020-07-01,194.0,Arrivals,15-19 Years,TOTAL
2020-08-01,166.0,Arrivals,15-19 Years,TOTAL
2020-09-01,179.0,Arrivals,15-19 Years,TOTAL
2020-10-01,178.0,Arrivals,15-19 Years,TOTAL
2020-11-01,206.0,Arrivals,15-19 Years,TOTAL
2020-12-01,223.0,Arrivals,15-19 Years,TOTAL
2021-01-01,315.0,Arrivals,15-19 Years,TOTAL
2021-02-01,262.0,Arrivals,15-19 Years,TOTAL
2021-03-01,216.0,Arrivals,15-19 Years,TOTAL
2021-04-01,284.0,Arrivals,15-19 Years,TOTAL
2021-05-01,266.0,Arrivals,15-19 Years,TOTAL
2021-06-01,342.0,Arrivals,15-19 Years,TOTAL
2021-07-01,278.0,Arrivals,15-19 Years,TOTAL
2021-08-01,143.0,Arrivals,15-19 Years,TOTAL
2021-09-01,105.0,Arrivals,15-19 Years,TOTAL
2021-10-01,136.0,Arrivals,15-19 Years,TOTAL
2021-11-01,237.0,Arrivals,15-19 Years,TOTAL
2021-12-01,327.0,Arrivals,15-19 Years,TOTAL
2022-01-01,254.0,Arrivals,15-19 Years,TOTAL
2022-02-01,199.0,Arrivals,15-19 Years,TOTAL
2022-03-01,517.0,Arrivals,15-19 Years,TOTAL
2022-04-01,413.0,Arrivals,15-19 Years,TOTAL
2022-05-01,376.0,Arrivals,15-19 Years,TOTAL
2022-06-01,497.0,Arrivals,15-19 Years,TOTAL
2022-07-01,984.0,Arrivals,15-19 Years,TOTAL
2022-08-01,528.0,Arrivals,15-19 Years,TOTAL
2022-09-01,652.0,Arrivals,15-19 Years,TOTAL
2022-10-01,575.0,Arrivals,15-19 Years,TOTAL
2022-11-01,843.0,Arrivals,15-19 Years,TOTAL
2022-12-01,984.0,Arrivals,15-19 Years,TOTAL
2023-01-01,1298.0,Arrivals,15-19 Years,TOTAL
2023-02-01,1789.0,Arrivals,15-19 Years,TOTAL
2023-03-01,1219.0,Arrivals,15-19 Years,TOTAL
2023-04-01,995.0,Arrivals,15-19 Years,TOTAL
2023-05-01,995.0,Arrivals,15-19 Years,TOTAL
2023-06-01,1196.0,Arrivals,15-19 Years,TOTAL
2023-07-01,1702.0,Arrivals,15-19 Years,TOTAL
2023-08-01,1455.0,Arrivals,15-19 Years,TOTAL
2023-09-01,1173.0,Arrivals,15-19 Years,TOTAL
2023-10-01,864.0,Arrivals,15-19 Years,TOTAL
2023-11-01,937.0,Arrivals,15-19 Years,TOTAL
2023-12-01,1095.0,Arrivals,15-19 Years,TOTAL
2024-01-01,1482.0,Arrivals,15-19 Years,TOTAL
2024-02-01,1549.0,Arrivals,15-19 Years,TOTAL
2024-03-01,758.0,Arrivals,15-19 Years,TOTAL
2024-04-01,863.0,Arrivals,15-19 Years,TOTAL
2024-05-01,603.0,Arrivals,15-19 Years,TOTAL
2024-06-01,843.0,Arrivals,15-19 Years,TOTAL
2024-07-01,1610.0,Arrivals,15-19 Years,TOTAL
2024-08-01,768.0,Arrivals,15-19 Years,TOTAL
2024-09-01,684.0,Arrivals,15-19 Years,TOTAL
2024-10-01,550.0,Arrivals,15-19 Years,TOTAL
2024-11-01,522.0,Arrivals,15-19 Years,TOTAL
2024-12-01,780.0,Arrivals,15-19 Years,TOTAL
2025-01-01,1304.0,Arrivals,15-19 Years,TOTAL
2025-02-01,1294.0,Arrivals,15-19 Years,TOTAL
2025-03-01,552.0,Arrivals,15-19 Years,TOTAL
2025-04-01,707.0,Arrivals,15-19 Years,TOTAL
2025-05-01,560.0,Arrivals,15-19 Years,TOTAL
2025-06-01,687.0,Arrivals,15-19 Years,TOTAL
2025-07-01,1773.0,Arrivals,15-19 Years,TOTAL
2025-08-01,616.0,Arrivals,15-19 Years,TOTAL
2025-09-01,807.0,Arrivals,15-19 Years,TOTAL
2025-10-01,688.0,Arrivals,15-19 Years,TOTAL
2025-11-01,523.0,Arrivals,15-19 Years,TOTAL
2025-12-01,792.0,Arrivals,15-19 Years,TOTAL
2026-01-01,1865.0,Arrivals,15-19 Years,TOTAL
2001-01-01,566.0,Arrivals,20-24 Years,Female
2001-02-01,822.0,Arrivals,20-24 Years,Female
2001-03-01,549.0,Arrivals,20-24 Years,Female
2001-04-01,441.0,Arrivals,20-24 Years,Female
2001-05-01,411.0,Arrivals,20-24 Years,Female
2001-06-01,525.0,Arrivals,20-24 Years,Female
2001-07-01,732.0,Arrivals,20-24 Years,Female
2001-08-01,573.0,Arrivals,20-24 Years,Female
2001-09-01,665.0,Arrivals,20-24 Years,Female
2001-10-01,665.0,Arrivals,20-24 Years,Female
2001-11-01,709.0,Arrivals,20-24 Years,Female
2001-12-01,733.0,Arrivals,20-24 Years,Female
2002-01-01,861.0,Arrivals,20-24 Years,Female
2002-02-01,991.0,Arrivals,20-24 Years,Female
2002-03-01,775.0,Arrivals,20-24 Years,Female
2002-04-01,696.0,Arrivals,20-24 Years,Female
2002-05-01,521.0,Arrivals,20-24 Years,Female
2002-06-01,638.0,Arrivals,20-24 Years,Female
2002-07-01,897.0,Arrivals,20-24 Years,Female
2002-08-01,686.0,Arrivals,20-24 Years,Female
2002-09-01,678.0,Arrivals,20-24 Years,Female
2002-10-01,684.0,Arrivals,20-24 Years,Female
2002-11-01,714.0,Arrivals,20-24 Years,Female
2002-12-01,698.0,Arrivals,20-24 Years,Female
2003-01-01,784.0,Arrivals,20-24 Years,Female
2003-02-01,1039.0,Arrivals,20-24 Years,Female
2003-03-01,689.0,Arrivals,20-24 Years,Female
2003-04-01,540.0,Arrivals,20-24 Years,Female
2003-05-01,487.0,Arrivals,20-24 Years,Female
2003-06-01,538.0,Arrivals,20-24 Years,Female
2003-07-01,751.0,Arrivals,20-24 Years,Female
2003-08-01,503.0,Arrivals,20-24 Years,Female
2003-09-01,549.0,Arrivals,20-24 Years,Female
2003-10-01,528.0,Arrivals,20-24 Years,Female
2003-11-01,572.0,Arrivals,20-24 Years,Female
2003-12-01,612.0,Arrivals,20-24 Years,Female
2004-01-01,610.0,Arrivals,20-24 Years,Female
2004-02-01,851.0,Arrivals,20-24 Years,Female
2004-03-01,429.0,Arrivals,20-24 Years,Female
2004-04-01,348.0,Arrivals,20-24 Years,Female
2004-05-01,404.0,Arrivals,20-24 Years,Female
2004-06-01,405.0,Arrivals,20-24 Years,Female
2004-07-01,558.0,Arrivals,20-24 Years,Female
2004-08-01,402.0,Arrivals,20-24 Years,Female
2004-09-01,481.0,Arrivals,20-24 Years,Female
2004-10-01,438.0,Arrivals,20-24 Years,Female
2004-11-01,502.0,Arrivals,20-24 Years,Female
2004-12-01,646.0,Arrivals,20-24 Years,Female
2005-01-01,598.0,Arrivals,20-24 Years,Female
2005-02-01,881.0,Arrivals,20-24 Years,Female
2005-03-01,430.0,Arrivals,20-24 Years,Female
2005-04-01,405.0,Arrivals,20-24 Years,Female
2005-05-01,401.0,Arrivals,20-24 Years,Female
2005-06-01,423.0,Arrivals,20-24 Years,Female
2005-07-01,571.0,Arrivals,20-24 Years,Female
2005-08-01,434.0,Arrivals,20-24 Years,Female
2005-09-01,507.0,Arrivals,20-24 Years,Female
2005-10-01,476.0,Arrivals,20-24 Years,Female
2005-11-01,516.0,Arrivals,20-24 Years,Female
2005-12-01,631.0,Arrivals,20-24 Years,Female
2006-01-01,597.0,Arrivals,20-24 Years,Female
2006-02-01,855.0,Arrivals,20-24 Years,Female
2006-03-01,503.0,Arrivals,20-24 Years,Female
2006-04-01,412.0,Arrivals,20-24 Years,Female
2006-05-01,418.0,Arrivals,20-24 Years,Female
2006-06-01,511.0,Arrivals,20-24 Years,Female
2006-07-01,600.0,Arrivals,20-24 Years,Female
2006-08-01,492.0,Arrivals,20-24 Years,Female
2006-09-01,559.0,Arrivals,20-24 Years,Female
2006-10-01,530.0,Arrivals,20-24 Years,Female
2006-11-01,533.0,Arrivals,20-24 Years,Female
2006-12-01,644.0,Arrivals,20-24 Years,Female
2007-01-01,611.0,Arrivals,20-24 Years,Female
2007-02-01,888.0,Arrivals,20-24 Years,Female
2007-03-01,583.0,Arrivals,20-24 Years,Female
2007-04-01,434.0,Arrivals,20-24 Years,Female
2007-05-01,439.0,Arrivals,20-24 Years,Female
2007-06-01,500.0,Arrivals,20-24 Years,Female
2007-07-01,568.0,Arrivals,20-24 Years,Female
2007-08-01,589.0,Arrivals,20-24 Years,Female
2007-09-01,589.0,Arrivals,20-24 Years,Female
2007-10-01,531.0,Arrivals,20-24 Years,Female
2007-11-01,563.0,Arrivals,20-24 Years,Female
2007-12-01,686.0,Arrivals,20-24 Years,Female
2008-01-01,670.0,Arrivals,20-24 Years,Female
2008-02-01,927.0,Arrivals,20-24 Years,Female
2008-03-01,615.0,Arrivals,20-24 Years,Female
2008-04-01,539.0,Arrivals,20-24 Years,Female
2008-05-01,586.0,Arrivals,20-24 Years,Female
2008-06-01,597.0,Arrivals,20-24 Years,Female
2008-07-01,793.0,Arrivals,20-24 Years,Female
2008-08-01,584.0,Arrivals,20-24 Years,Female
2008-09-01,634.0,Arrivals,20-24 Years,Female
2008-10-01,648.0,Arrivals,20-24 Years,Female
2008-11-01,591.0,Arrivals,20-24 Years,Female
