Month,Count,Direction,CLPR,Visa,Citizenship
2013-08-01,413,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-08-01,832,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-08-01,151,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-08-01,117,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-09-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-09-01,9,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-09-01,136,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-09-01,387,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-09-01,750,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-09-01,136,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-09-01,79,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-10-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-10-01,13,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-10-01,136,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-10-01,413,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-10-01,820,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-10-01,146,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-10-01,111,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-11-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-11-01,10,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-11-01,153,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-11-01,239,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-11-01,777,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-11-01,169,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-11-01,205,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-12-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-12-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-12-01,153,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-12-01,101,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-12-01,619,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-12-01,176,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-12-01,182,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-01-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-01-01,17,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-01-01,111,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-01-01,630,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-01-01,1048,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-01-01,199,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-01-01,90,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-02-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-02-01,21,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-02-01,151,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-02-01,743,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-02-01,1243,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-02-01,184,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-02-01,142,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-03-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-03-01,14,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-03-01,174,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-03-01,334,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-03-01,860,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-03-01,172,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-03-01,166,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-04-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-04-01,2,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-04-01,138,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-04-01,256,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-04-01,689,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-04-01,187,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-04-01,106,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-05-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-05-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-05-01,157,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-05-01,195,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-05-01,600,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-05-01,156,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-05-01,87,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-06-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-06-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-06-01,185,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-06-01,200,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-06-01,693,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-06-01,213,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-06-01,86,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-07-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-07-01,17,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-07-01,129,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-07-01,1230,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-07-01,1825,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-07-01,360,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-07-01,88,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-08-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-08-01,14,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-08-01,207,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-08-01,494,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-08-01,1158,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-08-01,303,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-08-01,139,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-09-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-09-01,8,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-09-01,178,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-09-01,556,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-09-01,1122,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-09-01,192,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-09-01,188,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-10-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-10-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-10-01,170,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-10-01,472,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-10-01,1059,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-10-01,202,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-10-01,210,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-11-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-11-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-11-01,153,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-11-01,276,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-11-01,819,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-11-01,218,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-11-01,165,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2014-12-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2014-12-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2014-12-01,166,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2014-12-01,109,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2014-12-01,596,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2014-12-01,211,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2014-12-01,103,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-01-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-01-01,8,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-01-01,153,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-01-01,855,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-01-01,1472,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-01-01,339,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-01-01,114,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-02-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-02-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-02-01,79,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-02-01,780,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-02-01,1214,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-02-01,222,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-02-01,124,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-03-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-03-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-03-01,225,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-03-01,396,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-03-01,1153,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-03-01,318,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-03-01,206,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-04-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-04-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-04-01,179,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-04-01,327,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-04-01,835,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-04-01,239,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-04-01,84,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-05-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-05-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-05-01,183,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-05-01,146,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-05-01,683,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-05-01,241,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-05-01,108,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-06-01,5,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-06-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-06-01,190,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-06-01,248,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-06-01,914,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-06-01,337,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-06-01,130,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-07-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-07-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-07-01,106,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-07-01,1383,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-07-01,1887,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-07-01,306,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-07-01,84,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-08-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-08-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-08-01,205,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-08-01,572,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-08-01,1398,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-08-01,375,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-08-01,241,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-09-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-09-01,9,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-09-01,174,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-09-01,589,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-09-01,1198,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-09-01,263,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-09-01,161,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-10-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-10-01,8,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-10-01,215,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-10-01,526,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-10-01,1238,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-10-01,295,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-10-01,192,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-11-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-11-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-11-01,207,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-11-01,269,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-11-01,913,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-11-01,243,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-11-01,186,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2015-12-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2015-12-01,11,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2015-12-01,213,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2015-12-01,100,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2015-12-01,773,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2015-12-01,311,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2015-12-01,137,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-01-01,4,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-01-01,8,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-01-01,186,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-01-01,945,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-01-01,1684,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-01-01,435,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-01-01,106,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-02-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-02-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-02-01,174,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-02-01,880,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-02-01,1595,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-02-01,394,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-02-01,143,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-03-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-03-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-03-01,274,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-03-01,289,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-03-01,1047,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-03-01,337,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-03-01,142,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-04-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-04-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-04-01,162,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-04-01,286,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-04-01,863,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-04-01,310,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-04-01,102,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-05-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-05-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-05-01,212,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-05-01,128,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-05-01,751,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-05-01,273,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-05-01,133,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-06-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-06-01,11,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-06-01,206,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-06-01,245,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-06-01,1007,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-06-01,383,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-06-01,161,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-07-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-07-01,15,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-07-01,219,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-07-01,1475,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-07-01,2442,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-07-01,548,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-07-01,182,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-08-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-08-01,10,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-08-01,265,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-08-01,441,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-08-01,1399,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-08-01,480,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-08-01,203,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-09-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-09-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-09-01,271,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-09-01,602,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-09-01,1422,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-09-01,368,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-09-01,178,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-10-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-10-01,1,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-10-01,302,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-10-01,391,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-10-01,1187,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-10-01,335,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-10-01,156,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-11-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-11-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-11-01,264,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-11-01,253,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-11-01,1009,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-11-01,339,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-11-01,147,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2016-12-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2016-12-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2016-12-01,225,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2016-12-01,108,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2016-12-01,792,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2016-12-01,347,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2016-12-01,107,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-01-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-01-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-01-01,212,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-01-01,852,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-01-01,1693,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-01-01,506,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-01-01,116,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-02-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-02-01,0,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-02-01,254,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-02-01,821,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-02-01,1681,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-02-01,398,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-02-01,205,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-03-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-03-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-03-01,177,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-03-01,280,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-03-01,1061,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-03-01,408,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-03-01,189,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-04-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-04-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-04-01,157,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-04-01,293,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-04-01,854,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-04-01,270,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-04-01,127,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-05-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-05-01,8,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-05-01,175,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-05-01,126,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-05-01,730,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-05-01,302,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-05-01,119,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-06-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-06-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-06-01,277,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-06-01,332,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-06-01,1209,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-06-01,411,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-06-01,181,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-07-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-07-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-07-01,204,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-07-01,1147,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-07-01,1985,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-07-01,479,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-07-01,147,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-08-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-08-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-08-01,203,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-08-01,392,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-08-01,1254,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-08-01,423,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-08-01,230,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-09-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-09-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-09-01,185,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-09-01,464,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-09-01,1218,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-09-01,383,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-09-01,181,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2017-10-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2017-10-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2017-10-01,161,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2017-10-01,321,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2017-10-01,1032,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2017-10-01,327,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2017-10-01,215,Arrivals,"China, People's Republic of",Work,Non-New Zealand
